"linha_original_aproximada","Nome da Música","Artista","Gênero Musical","Letra da Música","genero_filtrado"
"108110","eu só quero um xodó","elba ramalho","forro","que falta eu sinto de um bem
que falta me faz um xodó
mas como eu não tenho ninguém
eu levo a vida assim tão só
eu só quero um amor
que acabe o meu sofrer
um xodó pra mim
do meu jeito assim
que alegre o meu viver","forró"
"108111","estrada do canindé","elba ramalho","forro","ai  ai  que bom
que bom  que bom que é
uma estrada e uma cabocla
uma gente andando a pé
ai  ai  que bom
que bom  que bom que é
uma estrada e a lua branca
no sertão de canindé
automóve lá nem se sabe
se é ele_similares ou se é muié
quem é rico anda em burrico
quem é pobre anda a pé
mas o pobre vê nas estrada
o orvaio beijando as flor
vê de perto o galo campina
que quando canta muda de cor
vai moiando os pé nos riacho
que água fresca  nosso ele_similares
vai oiando  coisa a granel
coisas que pra mode ver
o cristão tem que andar a pé
                           
enviado por 
nome_fem   rio de janeiro","forró"
"108112","estrada do sertão","elba ramalho","forro","coisa que não arrenego
nem tão pouco desapego
ter gostado de você
foi gostar desenchavido
encruado e recolhido
de ninguém se aperceber
matutando vou na estrada
nos meus óio a passarada
faz um ninho pra você
juriti espreita triste
e a jandaia não resiste
chora junto por você
nos teus óio faz clarão
e é um verde  um azulão
tiê sangue furta cor
que me dá desassossego
que me suga que nem morcego 
mangando que é beija flor
não me encrespe a vida assim
já me basta o que de mim essa vida caçoou
não me faz essa graçola
de me abrir essa gaiola
pra depois não me prender 
canta firme juriti
e vê se entoa uma canção
sabiá me roça aqui
ô sabia   
bem de junto do ao coração
pousa aqui meu colibri   
vê se tu tem pena d eu
quero ser teu bacuri   
quero ser de vós meçê
quanto mais se desfeiteia 
me despreza  mais me arrasto pra você   ","forró"
"108113","essa alegria (caboclinhos)","elba ramalho","forro","a alegria é a guia
estrela guia no carnaval
a nossa tribo abre o dia ê   
essa alegria é a barca
navega a barca do carnaval
a nossa tribo traz o vento ê   
essa alegria é o pendão
nossa esperança no carnaval
um estandarte na floresta ê   
balança o maracá
dança da redenção
raios da vida raiar
fonte a escorrer
rio de transbordar
jorro de alma forrar
esse ritmo
dentro da noite
quando a música
e o pensamento forem um só
iê   iê   iê
arco  penacho  flecha e tambor
caboclinhos no carnaval
traz de nome_fem a surpresa ê
todas as tribos do país
vivas num dia de carnaval
como se a terra ainda fosse nossa  ","forró"
"108114","estrela do mar","elba ramalho","forro","um pequenino grão de areia
que era um eterno sonhador
olhando o céu viu uma estrela
imaginou coisas de amor
passaram anos  muitos anos
ela_similares no céu  ele_similares no mar
dizem que nunca o pobrezinho
pode com ela_similares se encontrar
se houve ou se não houve
alguma coisa entre ele_similares dois
ninguém soube até hoje explicar
o que há de verdade
é que depois  muito depois
apareceu a estrela do mar","forró"
"108115","espiral do tempo","elba ramalho","forro","antes da china
o bicho da sêda
depois o ele_similares
o sabor o metal
antes de todos
formiga e abelha
joão e nome_fem
a asa da paz
ávido pássaro
brilho de prata
bico de ponta
sede de amar
o sol das américas
o cio da áfrica
a energia que muda
as quatro estações
o pendão do trigo
a mão dos padeiros
a lã dos carneiros
o mar e os sertões","forró"
"108116","espere por mim, morena","elba ramalho","forro","espere por mim  morena
espere que eu chego já
o amor por você  morena
faz a saudade me apressar
espere por mim  morena
espere que eu chego já
o amor por você  morena
faz a saudade me apressar
tire um sono na rede
deixe a porta encostada
que o vento da madrugada
já me leva pra você
e antes de acontecer
o sol a barra vir quebrar
estarei nos teus braços
para nunca mais voar
e nas noites de frio
serei o teu cobertor
esquentarei o teu corpo
com meu calor
ah  minha nome_fem  te juro
por deus  nosso ele_similares
nunca mais minha morena
vou fugir do teu amor
espere por mim  morena
espere que eu chego já
o amor por você  morena
faz a saudade me apressar
espere por mim  morena
espere que eu chego já
o amor por você  morena
faz a saudade me apressar","forró"
"108117","entre o céu e o mar","elba ramalho","forro","quantos labirintos  tem meu coração
pra eu me perder  e te encontrar
quantas avenidas  tem o seu olhar
pra te seguir  e me guiar
meu coração me leva
perto demais do seu
meu coração nem sabe por que
o meu amor é bem maior que eu
quem sabe o destino  ainda vai juntar
o céu e o mar  eu e você
quem de nós um dia  iria imaginar
que o amor pudesse acontecer
seu coração é livre
tanto que prende o meu
seu coração nem sabe por que
o meu amor é tão igual ao seu ","forró"
"108118","esqueça (forget him)","elba ramalho","forro","esqueça se ela_similares não te ama
esqueça se ela_similares não te quer
não chore mais não sofra assim
porque posso te dar amor sem fim
ela_similares não pensa em querer te
te faz sofrer e até chorar
não chore mais vem pra mim vem
não sofra não pense
não chore mais meu bem","forró"
"108119","energia","elba ramalho","forro","olha que eu conheço essa ele_similares
você chegou de cima
vem comigo toma a chave do meu coração
eu já entrei no clima
olha que eu conheço esse pique
no seu teatro também quero ser atriz
deixa eu sair no seu bloco
me laça me beija me faça feliz
o sol raiou
tomou conta da praça
sua energia
o sol raiou
prá dizer ao país
que hoje é o dia d","forró"
"108120","d’estar","elba ramalho","forro","saiu da minha vida sem olhar nos olhos meus
na hora da partida nem se quer me disse adeus
se a culpa é minha ou se é ingratidão
sei não   sei não   sei não  
provou minha comida  bebeu água que eu tomei
sabe da minha vida coisas que eu mesmo não sei
se lhe perdoo ou se eu peço perdão
sei não  sei não   sei não
d  estar
que eu me aguento do meu jeito sem chorar
d estar
eu suporto caladinha a minha dor
d estar
isso é coisa de quem vive prá se dar
d estar
que nem tudo que era doce se acabou
d estar
se a saudade se chegar eu digo não
d estar
eu conheço direitinho meu coração
d estar
logo  logo outro amor  outra paixão
d estar
sozinha não fico não","forró"
"108121","é d'oxum","elba ramalho","forro","nessa cidade todo mundo é d oxum
ele_similares  ele_similares  ela_similares  ela_similares
toda essa gente irradia magia
presente na água doce
presente n água salgada
e toda cidade brilha
seja tenente ou familia_masc de pescador
ou importante desembargador
se der presente é tudo uma coisa só
a força que mora n água
não faz distinção de cor
e toda a cidade é d oxum
é d oxum  é d oxum  é d oxum 
eu vou navegar  eu vou navegar
nas ondas do mar  eu vou navegar
é d oxum  é d oxum","forró"
"108122","dor de cabeça","elba ramalho","forro","pra me dar dor de cabeça
vastas preocupações
por favor meu bem me esqueça
não ligue as emoções
que eu vou fazer o possível
pra ver se também esqueço
viver assim é horrível
a quanto tempo eu padeço
ai que dói dói
mas a dor passa
ai que roí roí
mas para de roer
ai que dói dói
mas eu vou achar graça
pro que tudo passa
eu vou lhe esquecer
na versão da elba ainda tem a seguinte estrofe 
vou cair de cabeça
no maior forró
levantar pó até o amanhecer
eu vou beber nosso amor de graça
por que tudo passa e eu vou lhe esquecer
ai que dói dói
mas a dor passa
ai que roí roí
mas para de roer
ai que dói dói
mas eu vou achar graça
pro que tudo passa
eu vou lhe esquecer","forró"
"108123","encarnação","elba ramalho","forro","encarnação
solidão
tristeza  rancor
falta de amor
tristeza  rancor
falta de amor
cinzento é
seu coração
é só dor  encarnação
cinzento é
seu coração
é só dor  encarnação
encarnação
solidão
tristeza  rancor
falta de amor
tristeza  rancor
falta de amor","forró"
"108124","dono dos teus olhos","elba ramalho","forro","não te esqueça
que eu sou ela_similares dos teus óio
faz favor de num espiá pra mais ninguém
esse azul cor de promessa nos teus óio
faz quarqué cristão gostar de tu também
que nosso ele_similares perdoe os meus ciúme
quando pensa em cegar os óio teu
pra que eu
somente eu
seja o teu guia
os óio dos teus óio
a luz dos óio teu","forró"
"108125","drumembêis","elba ramalho","forro","é drumembêis drumembêis drumembêis
todo mundo tá entrando
na onda do drumembêis
é drumembêis drumembêis drumembêis
todo mundo apavorando
na levada drumembêis
até maricota
desviou a sua rota
desligou sua toyota
e caiu no drumembêis
sá nome_fem serafina e orelina
todo mundo arrepiou
e se lascou no drumembêis
e eu também vou me lascar
vou me espalhar no drumembêis
fiz uns biscate
e comprei uma picape
embolada é quase rap
rap é quase drumembêis
tonho de zefa endoidou
tomou um êxtase
e ficou metido a besta
se ferrou foi pro xadrez
em juazeiro salgueiro e petrolina
a noite é uma ela_similares
londrina num drumembêis
tá todo mundo com medo do fim do mundo
mas pior que o fim do mundo
para mim é o fim do mês
tá todo mundo querendo rir para o mundo
fingindo falar umbundo
para impressionar inglês
fui numa rave
nos confins de arapiraca
enfiei o pé na jaca
cantei folia de ele_similares
  ela_similares ela_similares da casa
vim cantar mais uma vez
deus lhe dê felicidade
paz amor e    ","forró"
"108126","é só você querer","elba ramalho","forro","o meu amor é seu
é só você querer
eu faço qualquer coisa
prá ficar com você
te dou meu coração
e o que você sonhar
você não sabe como é grande
essa vontade de te amar
você tem perfume da manhã
eu fico doidinha prá cheirar
a tua boca é uma romã
eu fico doidinha prá beijar
você é minha luz e eu vou seguir
porque sei que posso me dar bem
o meu coração me diz
igual a tu não tem ninguém
by  lua","forró"
"108127","dominó","elba ramalho","forro","pegue o cigano e bote perto da mentira
e a mentira bote perto do cigano
o alfaiate bote pertinho do pano
e o pano na pele do caipira
o topázio encrustado na nome_fem
e na mira do fogo dos diamantes
o desejo bote perto dos amantes
e os instantes no vôo de quem não deu
pegue o destino e bote perto da viagem
e a viagem bote perto do destino
o sacristão bote pertinho do sino
e no símbolo a ponte da miragem
o valente bote perto da coragem
e na margem o lado que não presta
o boêmio bote perto da seresta
e na fresta do olho que não vê","forró"
"108128","dona da minha cabeça","elba ramalho","forro","ela_similares da minha cabeça
ela_similares vem como um carnaval
e toda paixão recomeça
ela_similares é bonita  é demais
não há um porto seguro
futuro também não há
mas faz tanta diferença
quando ela_similares dança    dança
eu digo e ela_similares não acredita
ela_similares é bonita demais
eu digo e ela_similares não acredita
ela_similares é bonita  bonita   
eu digo e ela_similares não acredita
ela_similares é bonita demais
eu digo e ela_similares não acredita
ela_similares é bonita  é bonita   
ela_similares da minha cabeça
quero tanto lhe ver chegar
quero saciar minha sede
milhões de vezes  milhões de vezes
na força dessa beleza
é que eu sinto firmeza e paz
por isso nunca desapareça
nunca me esqueça  que eu não esqueço jamais 
eu digo e ela_similares não acredita
ela_similares é bonita demais   
eu digo e ela_similares não acredita
ela_similares é bonita  bonita   
eu digo e ela_similares não acredita
ela_similares é bonita demais
eu digo e ela_similares não acredita
ela_similares é bonita  é bonita
ela_similares da minha cabeça
quero tanto lhe ver chegar
quero saciar minha sede
milhões de vezes  milhões de vezes
é na força dessa beleza
é que eu sinto firmeza e paz
por isso nunca desapareça
nunca me esqueça  que eu não esqueço jamais 
eu digo e ela_similares não acredita
ela_similares é bonita demais
eu digo e ela_similares não acredita
ela_similares é bonita  bonita   
eu digo e ela_similares não acredita
ela_similares é bonita demais
eu digo e ela_similares não acredita
mas ela_similares é bonita   é bonita   ","forró"
"108129","dois pra sempre","elba ramalho","forro","sempre em meu coração
esse desejo bom
quase maior do que o futuro
eu sei
que no mundo existe alguém
alma parecida
pra dividir minha vida
sempre adivinhação
sempre eu querer saber
um passo a frente do destino
e eu sei
vi o amor chegando assim
coisa tão querida
muda o sentido da vida
olho iluminado
braço arrepiado
lágrimas caindo sobre o jardim
quando acontece de ser assim
dois pra sempre","forró"
"108130","doida","elba ramalho","forro"," bis 
doida
muito doida eu sou
pelo teu amor
doida
muito doida eu tô
pelo teu amor
vem mexer comigo
pra ver meu fogo te acender
vem ralar comigo
se lambuzar no meu prazer
eu te dou carinho
te faço um dengo
te deixo afim
te faço tudo
e voce so faz gostar de mim
ohohoh ohohoh
me saculeja
me beija me da teu calor","forró"
"108131","do jeito que a gente gosta","elba ramalho","forro","cai  cai moreno
no fuá que ainda é cedo
sanfoneiro  empurre o dedo
bote o fole pra chorar
nessa pisada
eu vou até cair de costa
o forró tá animado
do jeito que a gente gosta
bumba a zabumba
zabumbeiro
oi  bum    bum    ba
castiga de lá sanfoneiro
que eu quero ver a paia da cana voar
vem amor
que hoje eu sou
seu dengo    seu xodó
meu ele_similares
repara    que xamego
vamos xamegar","forró"
